number,theme,subtheme,year,set_name,minifigs,pieces,price,value_new,value_used,launch_date,eol_date,category,numeric_data_nan,price_unadjusted,value_change_per
8264-1,Technic,,2009,Hauler,,575.0,88.39242031151446,145.0,68.68,2009-01-01,2010-12-31,set,False,69.99,0.6404121472066033
8973-1,Bionicle,Agori,2009,Raanu,,14.0,8.827875667630893,24.19,6.42,2009-01-01,2009-12-31,set,False,6.99,1.7401835855818968
7802-1,Racers,Tiny Turbos,2009,Le Mans Racer,,29.0,3.776158547384316,5.74,2.66,2009-02-15,2011-12-31,set,False,2.99,0.5200632939461731
10199-1,Creator Expert,Winter Village,2009,Winter Village Toy Shop,7.0,815.0,75.76312751089803,192.64,156.1,2009-01-10,2011-12-31,set,False,59.99,1.5426616657593757
30002-1,City,Police,2009,Police Boat,1.0,30.0,3.776158547384316,4.72,3.53,2009-01-09,2010-12-31,set,False,2.99,0.2499475169731597
10198-1,Star Wars,Episode IV,2009,Tantive IV,5.0,1408.0,189.426762716446,300.1,204.83,2009-01-09,2011-12-31,set,False,149.99,0.5842534375632096
10197-1,Creator Expert,Modular Buildings Collection,2009,Fire Brigade,4.0,2231.0,189.426762716446,518.03,431.23,2009-01-09,2013-12-31,set,False,149.99,1.7347244527186583
8063-1,Technic,,2009,Tractor with Trailer,,1100.0,126.28029871336379,209.95,140.19,2009-01-09,2009-12-31,set,False,99.99,0.6625712968620158
8998-1,Bionicle,Warriors,2009,Toa Mata Nui,,366.0,63.1338347102816,678.98,371.49,2009-01-08,2009-12-31,set,False,49.99,9.754613641256064
8996-1,Bionicle,Vehicles/Creatures,2009,Skopio XV-1,,849.0,113.65100591274735,452.53,217.81,2009-01-08,2010-07-31,set,False,89.99,2.981750943299334
8995-1,Bionicle,Vehicles/Creatures,2009,Thornatus V9,,438.0,75.76312751089803,100.0,121.15,2009-01-08,2010-07-31,set,False,59.99,0.31990327333854657
8994-1,Bionicle,Vehicles/Creatures,2009,Baranus V7,,263.0,50.50454190966515,79.77,46.41,2009-01-08,2010-07-31,set,False,39.99,0.5794619054793221
8985-1,Bionicle,Glatorian Legends,2009,Ackar,,55.0,16.405451348000756,44.99,16.81,2009-01-08,2010-07-31,set,False,12.99,1.7423811174498829
8709-1,Power Miners,,2009,Underground Mining Station,4.0,637.0,101.02171311213091,317.43,165.35,2009-01-08,2009-12-31,set,False,79.99,2.1421957737705632
8993-1,Bionicle,Vehicles/Creatures,2009,Kaxium V3,,251.0,37.8752491090487,68.0,41.31,2009-01-08,2010-07-31,set,False,29.99,0.7953677295749917
8979-1,Bionicle,Glatorian,2009,Malum,,59.0,16.405451348000756,62.35,17.86,2009-01-01,2009-12-31,set,False,12.99,2.8005659629473256
8547-1,Mindstorms,NXT 2.0,2009,Mindstorms NXT 2.0,,619.0,353.60756912445976,250.0,170.68,2009-01-08,2012-12-31,set,False,279.99,-0.2930015592737294
8263-1,Technic,,2009,Snow Groomer,,590.0,63.1338347102816,244.46,72.33,2009-01-08,2010-12-31,set,False,49.99,2.872091741644021
8991-1,Bionicle,Warriors,2009,Tuma,,188.0,25.245956308432262,125.0,47.69,2009-01-01,2009-12-31,set,False,19.99,3.951287979463446
8990-1,Bionicle,Vehicles/Creatures,2009,Fero and Skirmix,,148.0,25.245956308432262,100.0,53.0,2009-01-01,2009-12-31,set,False,19.99,2.9610303835707565
8983-1,Bionicle,Glatorian,2009,Vorox,,51.0,16.405451348000756,62.26,21.58,2009-01-01,2009-12-31,set,False,12.99,2.795079981605461
8982-1,Bionicle,Glatorian,2009,Strakk,,46.0,16.405451348000756,70.58,15.8,2009-01-01,2009-12-31,set,False,12.99,3.3022284789867244
8981-1,Bionicle,Glatorian,2009,Tarix,,57.0,16.405451348000756,41.17,20.05,2009-01-01,2009-12-31,set,False,12.99,1.509531687161851
10193-1,Castle,Fantasy Era,2009,Medieval Market Village,8.0,1601.0,126.28029871336379,335.44,326.32,2009-01-01,2009-01-02,set,False,99.99,1.6563130069987837
8980-1,Bionicle,Glatorian,2009,Gresh,,55.0,16.405451348000756,67.17,18.6,2009-01-01,2009-12-31,set,False,12.99,3.0943707414782984
8978-1,Bionicle,Glatorian,2009,Skrall,,50.0,16.405451348000756,58.52,19.33,2009-01-01,2009-12-31,set,False,12.99,2.5671069791768644
8977-1,Bionicle,Agori,2009,Zesk,,16.0,8.827875667630893,28.0,6.46,2009-01-01,2009-12-31,set,False,6.99,2.1717709961262135
8976-1,Bionicle,Agori,2009,Metus,,14.0,8.827875667630893,21.38,4.95,2009-01-01,2009-12-31,set,False,6.99,1.4218737106135158
8975-1,Bionicle,Agori,2009,Berix,,15.0,8.827875667630893,36.0,7.83,2009-01-01,2009-12-31,set,False,6.99,3.077991280733703
8974-1,Bionicle,Agori,2009,Tarduk,,17.0,8.827875667630893,23.45,6.01,2009-01-01,2009-12-31,set,False,6.99,1.6563582092557037
9686-1,Education,,2009,Simple & Powered Machines Set,2.0,396.0,252.5227095483257,228.58,169.68,2009-01-01,2020-12-31,set,False,199.95,-0.09481408460708654
8708-1,Power Miners,,2009,Cave Crusher,3.0,259.0,63.1338347102816,148.4,51.94,2009-01-08,2009-12-31,set,False,49.99,1.3505621142926152
8059-1,Atlantis,,2010,Seabed Scavenger,2.0,119.0,18.626474695003346,26.42,9.25,2010-01-01,2010-12-31,set,False,14.99,0.41841118261027205
7594-1,Toy Story,Toy Story 2,2010,Woody's Roundup!,3.0,502.0,62.117242828767004,95.98,56.75,2010-01-01,2011-05-31,set,False,49.99,0.5451426307600195
7595-1,Toy Story,Original Film,2010,Army Men on Patrol,4.0,90.0,13.656101194001787,34.25,21.74,2010-01-01,2011-05-31,set,False,10.99,1.508036482260672
8041-1,Technic,,2010,Race Truck,,608.0,74.5431765812709,59.98,60.92,2010-01-01,2011-12-31,set,False,59.99,-0.1953656558409925
8047-1,Technic,,2010,Compact Excavator,,252.0,31.052408447507243,55.59,22.35,2010-01-01,2011-12-31,set,False,24.99,0.7901993043139471
8049-1,Technic,,2010,Tractor with Log Loader,,525.0,74.5431765812709,140.0,69.14,2010-01-01,2011-12-31,set,False,59.99,0.8781061717616048
8048-1,Technic,,2010,Buggy,,314.0,49.691309076263096,71.67,24.9,2010-01-01,2011-12-31,set,False,39.99,0.4423045263308598
8057-1,Atlantis,,2010,Wreck Raider,2.0,64.0,12.413507818751397,14.11,5.97,2010-01-01,2010-12-31,set,False,9.99,0.13666501089127628
8061-1,Atlantis,,2010,Gateway of the Squid,3.0,354.0,49.691309076263096,71.28,38.63,2010-01-01,2010-12-31,set,False,39.99,0.4344560713947773
7592-1,Toy Story,Buildable Figures,2010,Construct-a-Buzz,1.0,205.0,31.052408447507243,100.32,24.72,2010-01-01,2011-05-31,set,False,24.99,2.230667282043086
3221-1,City,Traffic,2010,LEGO City Truck,2.0,278.0,43.47834220001115,139.42,47.31,2010-01-06,2012-12-31,set,False,34.99,2.206654001632202
8072-1,Atlantis,,2010,Sea Jet,1.0,23.0,4.9579475672490565,6.76,3.28,2010-01-01,2010-12-31,set,False,3.99,0.36346742443482954
8087-1,Star Wars,Legends,2010,TIE Defender,2.0,304.0,62.117242828767004,156.78,70.5,2010-01-01,2011-07-31,set,False,49.99,1.5239368790430905
30032-1,World Racers,,2010,World Race Buggy,1.0,35.0,4.9579475672490565,7.28,4.99,2010-01-06,2010-12-31,set,False,3.99,0.4683495340067396
7158-1,HERO Factory,Rise of the Rookies,2010,Furno Bike,,165.0,37.265375323759194,59.99,38.58,2010-01-08,2011-07-31,set,False,29.99,0.6098053348131
7157-1,HERO Factory,Rise of the Rookies,2010,Thunder,,47.0,16.14128794450257,55.55,12.62,2010-01-08,2010-12-31,set,False,12.99,2.4414849788315265
7156-1,HERO Factory,Rise of the Rookies,2010,Corroder,,40.0,16.14128794450257,19.47,9.68,2010-01-08,2011-07-31,set,False,12.99,0.2062234480260994
7148-1,HERO Factory,Rise of the Rookies,2010,Meltdown,,50.0,16.14128794450257,40.71,11.97,2010-01-08,2011-07-31,set,False,12.99,1.5221035731454808
7147-1,HERO Factory,Rise of the Rookies,2010,XPlode,,45.0,16.14128794450257,25.0,9.01,2010-01-08,2011-07-31,set,False,12.99,0.5488231227864656
7145-1,HERO Factory,Rise of the Rookies,2010,Von Nebula,,156.0,24.839441571255296,55.5,25.88,2010-01-08,2011-07-31,set,False,19.99,1.2343497473882714
3862-1,Games,Licensed,2010,Harry Potter Hogwarts,9.0,332.0,43.47834220001115,37.15,19.99,2010-01-08,2013-07-31,set,False,34.99,-0.14555159833139927
7160-1,HERO Factory,Rise of the Rookies,2010,Drop Ship,,390.0,62.117242828767004,49.9,40.66,2010-01-08,2010-12-31,set,False,49.99,-0.19668037846504516
3851-1,Games,,2010,Atlantis Treasure,1.0,280.0,31.052408447507243,31.8,,2010-01-08,2011-12-31,set,False,24.99,0.024075155193083606
21006-1,Architecture,Landmark Series,2010,The White House,,560.0,62.117242828767004,88.13,31.47,2010-01-07,2011-04-30,set,False,49.99,0.41876870232215574
10213-1,Creator Expert,Space,2010,Shuttle Adventure,3.0,1204.0,124.24691159128649,445.28,314.07,2010-01-07,2010-12-31,set,False,99.99,2.583831535907793
8073-1,Atlantis,,2010,Manta Warrior,1.0,13.0,4.9579475672490565,5.55,2.89,2010-01-01,2010-12-31,set,False,3.99,0.11941482331557748
5659-1,Duplo,Toy Story,2010,The Great Train Chase,3.0,39.0,43.47834220001115,100.0,30.0,2010-01-06,2011-07-31,set,False,34.99,1.2999956976274583
8075-1,Atlantis,,2010,Neptune Carrier,4.0,476.0,74.5431765812709,64.75,29.74,2010-01-01,2010-12-31,set,False,59.99,-0.13137589556025778
8083-1,Star Wars,Episode V,2010,Rebel Trooper Battle Pack,4.0,79.0,14.898694569252177,20.0,11.94,2010-01-01,2011-12-31,set,False,11.99,0.34239949057522545
8899-1,World Racers,,2010,Gator Swamp,5.0,354.0,49.691309076263096,45.0,17.95,2010-01-06,2011-07-31,set,False,39.99,-0.0944090458366305
3847-1,Games,,2010,Magma Monster,4.0,95.0,18.626474695003346,10.0,,2010-01-03,2011-07-31,set,False,14.99,-0.4631297567712824
3845-1,Games,,2010,Shave A Sheep,,118.0,12.413507818751397,19.26,,2010-01-03,2012-07-31,set,False,9.99,0.5515356562555622
3222-1,City,Airport,2010,Helicopter and Limousine,4.0,267.0,37.265375323759194,96.81,36.55,2010-01-02,2010-12-31,set,False,29.99,1.5978538833681648
7684-1,City,Farm,2010,Pig Farm & Tractor,2.0,256.0,43.47834220001115,139.19,62.83,2010-01-03,2011-07-31,set,False,34.99,2.201364011527659
8091-1,Star Wars,Episode III,2010,Republic Swamp Speeder,5.0,176.0,37.265375323759194,59.16,26.65,2010-01-01,2011-12-31,set,False,29.99,0.5875326489005331
8086-1,Star Wars,The Clone Wars,2010,Droid Tri-Fighter,3.0,268.0,31.052408447507243,56.84,25.27,2010-01-01,2011-12-31,set,False,24.99,0.8304538308545557
7567-1,City,Airport,2010,Traveller,1.0,21.0,4.9579475672490565,6.53,3.31,2010-01-01,2010-12-31,set,False,3.99,0.3170772605857156
7213-1,City,Fire,2010,Off-Road Fire Truck & Fireboat,3.0,388.0,49.691309076263096,72.45,30.61,2010-01-01,2012-12-31,set,False,39.99,0.45800143620302497
7206-1,City,Fire,2010,Fire Helicopter,3.0,342.0,49.691309076263096,58.86,23.63,2010-01-01,2010-12-31,set,False,39.99,0.18451296804568731
5891-1,Creator,3 in 1,2010,Apple Tree House,,539.0,55.90427595251504,114.55,47.19,2010-01-01,2013-07-31,set,False,44.99,1.04903825419899
5649-1,Duplo,Farm,2010,Big Farm,3.0,68.0,74.5431765812709,100.0,40.37,2010-01-01,2013-12-31,set,False,59.99,0.34150440840114626
8079-1,Atlantis,,2010,Shadow Snapper,1.0,246.0,37.265375323759194,56.79,35.31,2010-01-01,2010-12-31,set,False,29.99,0.5239347385236863
5648-1,Duplo,Farm,2010,Horse Stables,2.0,58.0,49.691309076263096,70.44,27.97,2010-01-01,2012-12-31,set,False,39.99,0.41755170691706106
7590-1,Toy Story,Original Film,2010,Woody and Buzz to the Rescue,2.0,92.0,24.839441571255296,73.41,21.57,2010-01-01,2011-12-31,set,False,19.99,1.9553804496535678
3181-1,City,Airport,2010,Passenger Plane,3.0,309.0,49.691309076263096,94.38,33.66,2010-01-01,2012-12-31,set,False,39.99,0.8993260945319735
3180-1,City,Traffic,2010,Tank Truck,1.0,222.0,24.839441571255296,84.22,27.64,2010-01-01,2011-12-31,set,False,19.99,2.390575418469193
3179-1,City,Traffic,2010,Repair Truck,1.0,118.0,16.14128794450257,32.22,11.78,2010-01-01,2011-12-31,set,False,12.99,0.9961232406471968
3178-1,City,Airport,2010,Seaplane,1.0,102.0,13.656101194001787,24.49,5.03,2010-01-01,2012-12-31,set,False,10.99,0.7933376189945649
3177-1,City,Traffic,2010,Small Car,1.0,43.0,6.200540942499446,14.67,5.61,2010-01-01,2012-12-31,set,False,4.99,1.3659226083726985
5506-1,Duplo,,2010,Duplo Large Brick Box,1.0,71.0,37.265375323759194,29.99,9.78,2010-01-01,2013-12-31,set,False,29.99,-0.1952315054001523
8088-1,Star Wars,Episode III,2010,ARC-170 Starfighter,4.0,396.0,74.5431765812709,243.91,106.0,2010-01-01,2012-07-31,set,False,59.99,2.272063402531236
7591-1,Toy Story,Buildable Figures,2010,Construct-a-Zurg,1.0,118.0,31.052408447507243,29.82,26.74,2010-01-01,2010-12-31,set,False,24.99,-0.03968801484724048
7593-1,Toy Story,Toy Story 2,2010,Buzz's Star Command Spaceship,2.0,257.0,37.265375323759194,64.68,37.12,2010-01-01,2011-05-31,set,False,29.99,0.7356594274997719
8085-1,Star Wars,The Clone Wars,2010,Freeco Speeder,2.0,177.0,31.052408447507243,42.28,16.98,2010-01-01,2011-12-31,set,False,24.99,0.3615691057095464
8084-1,Star Wars,Episode V,2010,Snowtrooper Battle Pack,4.0,74.0,14.898694569252177,26.94,13.81,2010-01-01,2011-12-31,set,False,11.99,0.8082121138048288
5508-1,Bricks and More,,2010,LEGO Deluxe Brick Box,2.0,704.0,62.117242828767004,87.45,15.0,2010-01-01,2013-12-31,set,False,49.99,0.4078216613874109
8898-1,World Racers,,2010,Wreckage Road,4.0,288.0,37.265375323759194,43.5,16.41,2010-01-06,2011-12-31,set,False,29.99,0.1673034183092156
7948-1,Castle,Kingdoms,2010,Outpost Attack,3.0,194.0,24.839441571255296,79.74,33.06,2010-01-06,2011-12-31,set,False,19.99,2.210217096517851
5983-1,Space,Space Police 3,2010,Undercover Cruiser,2.0,317.0,37.265375323759194,60.96,30.4,2010-01-06,2010-12-31,set,False,29.99,0.6358348593133284
5893-1,Creator,3 in 1,2010,Off-Road Power,,1061.0,111.8209778387826,113.12,63.38,2010-01-06,2011-12-31,set,False,89.99,0.01161698087715051
5892-1,Creator,3 in 1,2010,Sonic Boom,,539.0,74.5431765812709,86.52,49.39,2010-01-06,2012-12-31,set,False,59.99,0.16066961414867173
5868-1,Creator,3 in 1,2010,Ferocious Creatures,,416.0,37.265375323759194,95.91,27.34,2010-01-06,2011-12-31,set,False,29.99,1.573702778161767
8863-1,World Racers,,2010,Blizzard's Peak,6.0,504.0,74.5431765812709,44.66,27.02,2010-01-06,2011-07-31,set,False,59.99,-0.4008841312080481
5816-1,Duplo,Cars,2010,Mack's Road Trip,3.0,34.0,62.117242828767004,115.3,44.33,2010-01-06,2012-12-31,set,False,49.99,0.8561673820236532
5691-1,Duplo,Toy Story,2010,Alien Space Crane,3.0,23.0,49.691309076263096,88.0,35.42,2010-01-06,2010-12-31,set,False,39.99,0.7709334214750336
5984-1,Space,Space Police 3,2010,Lunar Limo,3.0,391.0,49.691309076263096,126.68,64.63,2010-01-06,2010-12-31,set,False,39.99,1.5493391571870145
7946-1,Castle,Kingdoms,2010,King's Castle,8.0,933.0,124.24691159128649,347.77,180.86,2010-01-06,2011-12-31,set,False,99.99,1.79902329599949
7937-1,City,Trains,2010,Train Station,4.0,361.0,62.117242828767004,126.21,60.19,2010-01-06,2013-12-31,set,False,49.99,1.0318029946678688
7947-1,Castle,Kingdoms,2010,Prison Tower Rescue,5.0,365.0,62.117242828767004,154.41,86.67,2010-01-06,2011-12-31,set,False,49.99,1.4857832216675828
8214-1,Racers,Lamborghini,2010,Lamborghini Polizia,,801.0,74.5431765812709,239.3,108.0,2010-01-06,2011-07-31,set,False,59.99,2.2102200493039432
8211-1,Racers,Tiny Turbos,2010,Brick Street Getaway,,552.0,49.691309076263096,81.38,37.6,2010-01-06,2010-12-31,set,False,39.99,0.637710929995889
5985-1,Space,Space Police 3,2010,Space Police Central,5.0,631.0,99.3950440862787,218.84,112.33,2010-01-06,2010-12-31,set,False,79.99,1.2017194319068716
8098-1,Star Wars,The Clone Wars,2010,Clone Turbo Tank,6.0,1141.0,149.0987790962943,291.53,195.12,2010-01-06,2012-07-31,set,False,119.99,0.9552809336669186
8096-1,Star Wars,Episode III,2010,Emperor Palpatine's Shuttle,4.0,592.0,74.5431765812709,127.52,51.11,2010-01-06,2011-12-31,set,False,59.99,0.7106864215931418
8095-1,Star Wars,The Clone Wars,2010,General Grievous' Starfighter,3.0,454.0,62.117242828767004,105.05,45.5,2010-01-06,2012-07-31,set,False,49.99,0.6911568385219841
8089-1,Star Wars,Episode V,2010,Hoth Wampa Cave,3.0,297.0,49.691309076263096,89.96,52.25,2010-01-06,2011-12-31,set,False,39.99,0.8103769385897048
8080-1,Atlantis,,2010,Undersea Explorer,1.0,364.0,49.691309076263096,95.27,46.66,2010-01-06,2010-12-31,set,False,39.99,0.9172366711809825
8078-1,Atlantis,,2010,Portal of Atlantis,7.0,1007.0,124.24691159128649,133.37,67.29,2010-01-06,2011-12-31,set,False,99.99,0.07342708395621257
8093-1,Star Wars,The Clone Wars,2010,Plo Koon's Jedi Starfighter,2.0,175.0,31.052408447507243,107.53,40.68,2010-01-06,2011-12-31,set,False,24.99,2.462855391129317
8076-1,Atlantis,,2010,Deep Sea Striker,1.0,260.0,24.839441571255296,35.74,13.42,2010-01-06,2011-07-31,set,False,19.99,0.4388407202100329
7955-1,Castle,Kingdoms,2010,Wizard,1.0,19.0,4.9579475672490565,13.93,9.73,2010-01-06,2010-12-31,set,False,3.99,1.8096303583398188
7953-1,Castle,Kingdoms,2010,Court Jester,1.0,22.0,4.9579475672490565,10.32,6.78,2010-01-06,2010-12-31,set,False,3.99,1.08150648227329
7950-1,Castle,Kingdoms,2010,Knight's Showdown,2.0,61.0,8.685727693000226,27.68,14.31,2010-01-06,2011-12-31,set,False,6.99,2.186837186054905
7949-1,Castle,Kingdoms,2010,Prison Carriage Rescue,3.0,50.0,12.413507818751397,40.69,25.07,2010-01-06,2011-12-31,set,False,9.99,2.277880885412192
10211-1,Creator Expert,Modular Buildings Collection,2010,Grand Emporium,7.0,2182.0,186.376580353806,420.68,353.69,2010-01-03,2014-12-31,set,False,149.99,1.257150545424788
8077-1,Atlantis,,2010,Atlantis Exploration HQ,3.0,473.0,62.117242828767004,78.54,38.81,2010-01-06,2011-12-31,set,False,49.99,0.26438322796303326
8097-1,Star Wars,Episode V,2010,Slave I,4.0,573.0,99.3950440862787,171.68,87.48,2010-01-06,2011-12-31,set,False,79.99,0.7272490955482166
8897-1,World Racers,,2010,Jagged Jaws Reef,2.0,191.0,24.839441571255296,15.0,12.76,2010-01-06,2011-07-31,set,False,19.99,-0.39612168989506175
7939-1,City,Trains,2010,Cargo Train,4.0,839.0,223.65438161131772,284.09,148.0,2010-01-06,2014-07-31,set,False,179.99,0.27021879899367013
7596-1,Toy Story,Toy Story 3,2010,Trash Compactor Escape,3.0,370.0,62.117242828767004,77.95,55.27,2010-01-06,2011-07-31,set,False,49.99,0.25488506009318107
8896-1,World Racers,,2010,Snake Canyon,2.0,57.0,12.413507818751397,21.92,7.55,2010-01-06,2011-07-31,set,False,9.99,0.7658183585213877
7164-1,HERO Factory,Rise of the Rookies,2010,Preston Stormer,,17.0,9.928321068250616,20.52,6.73,2010-01-08,2011-07-31,set,False,7.99,1.0668147070324
7167-1,HERO Factory,Rise of the Rookies,2010,William Furno,,19.0,9.928321068250616,25.0,7.43,2010-01-08,2011-07-31,set,False,7.99,1.5180491070082842
9688-1,Education,,2010,Renewable Energy Add-On Set,,12.0,124.19720785627649,151.63,116.99,2010-01-08,2016-12-31,set,False,99.95,0.220880908816157
5653-1,Duplo,Construction,2010,Stone Quarry,3.0,48.0,74.5431765812709,200.0,90.0,2010-01-06,2012-12-31,set,False,59.99,1.6830088168022928
8404-1,City,Traffic,2010,Public Transport Station,6.0,864.0,124.24691159128649,206.41,115.65,2010-01-08,2011-12-31,set,False,99.99,0.6612887785814037
8403-1,City,General,2010,City House,3.0,383.0,49.691309076263096,89.93,57.38,2010-01-08,2010-12-31,set,False,39.99,0.8097732112869295
8129-1,Star Wars,Episode V,2010,AT-AT Walker,8.0,815.0,136.67284534379039,190.2,132.71,2010-01-08,2011-12-31,set,False,109.99,0.3916444010627424
8128-1,Star Wars,The Clone Wars,2010,Cad Bane's Speeder,5.0,318.0,62.117242828767004,99.16,73.93,2010-01-08,2011-12-31,set,False,49.99,0.5963361457195616
8099-1,Star Wars,Episode IV,2010,Midi-scale Imperial Star Destroyer,,423.0,49.691309076263096,65.46,47.03,2010-01-08,2010-12-31,set,False,39.99,0.3173329746563147
7165-1,HERO Factory,Rise of the Rookies,2010,Natalie Breez,,19.0,9.928321068250616,22.09,6.09,2010-01-08,2011-07-31,set,False,7.99,1.2249481909525202
8053-1,Technic,,2010,Mobile Crane,,1289.0,124.24691159128649,257.44,101.46,2010-01-08,2011-12-31,set,False,99.99,1.0720032128191297
8051-1,Technic,,2010,Motorbike,,467.0,49.691309076263096,144.94,65.42,2010-01-08,2011-12-31,set,False,39.99,1.9168078421430836
7566-1,City,Farm,2010,Farmer,1.0,16.0,4.9579475672490565,10.34,6.75,2010-01-06,2010-12-31,set,False,3.99,1.0855404095645174
8043-1,Technic,,2010,Motorized Excavator,,1123.0,248.5062491163255,567.81,251.71,2010-01-08,2012-12-31,set,False,199.99,1.2848922392056574
7179-1,HERO Factory,Rise of the Rookies,2010,Bulk and Vapour,,89.0,31.052408447507243,126.45,53.38,2010-01-08,2010-12-31,set,False,24.99,3.072147904847969
7170-2,HERO Factory,Rise of the Rookies,2010,Jimi Stringer,,17.0,9.928321068250616,33.26,7.04,2010-01-08,2011-07-31,set,False,7.99,2.350012531963821
7169-1,HERO Factory,Rise of the Rookies,2010,Mark Surge,,19.0,9.928321068250616,25.25,6.59,2010-01-08,2011-07-31,set,False,7.99,1.5432295980783672
7168-1,HERO Factory,Rise of the Rookies,2010,Duncan Bulk,,17.0,9.928321068250616,18.94,6.99,2010-01-08,2011-07-31,set,False,7.99,0.9076740034694764
8052-1,Technic,,2010,Container Truck,,686.0,86.96911033377478,338.21,77.23,2010-01-08,2011-12-31,set,False,69.99,2.88885201541098
8864-1,World Racers,,2010,Desert of Destruction,8.0,961.0,111.8209778387826,75.03,46.05,2010-01-06,2011-07-31,set,False,89.99,-0.3290167779772578
7162-1,HERO Factory,Rise of the Rookies,2010,Rotor,,145.0,24.839441571255296,37.5,25.06,2010-01-08,2010-12-31,set,False,19.99,0.5096957752623456
7597-1,Toy Story,Toy Story 3,2010,Western Train Chase,3.0,584.0,99.3950440862787,146.06,108.01,2010-01-06,2011-12-31,set,False,79.99,0.46948976523632635
7938-1,City,Trains,2010,Passenger Train,3.0,669.0,161.5247128487982,211.87,102.19,2010-01-06,2014-07-31,set,False,129.99,0.3116878294551098
